fold,unique_id,slice,origin_timestamp,target_timestamp,horizon,y,y_scaled,id_institution,id_institution_subnet,origin_hour,origin_dayofweek,origin_is_weekend,target_hour,target_dayofweek,target_is_weekend,lag_1,lag_2,lag_3,lag_6,lag_12,lag_36,lag_144,lag_1008,lag_1_scaled,lag_2_scaled,lag_3_scaled,lag_6_scaled,lag_12_scaled,lag_36_scaled,lag_144_scaled,lag_1008_scaled
0,subnet_85__mMTC,mMTC,2024-07-10 15:50:00,2024-07-10 21:10:00,32,0.0,0.0,2,85,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,subnet_85__mMTC,mMTC,2024-07-10 15:50:00,2024-07-10 21:20:00,33,0.0,0.0,2,85,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,subnet_85__mMTC,mMTC,2024-07-10 15:50:00,2024-07-10 21:30:00,34,0.0,0.0,2,85,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,subnet_85__mMTC,mMTC,2024-07-10 15:50:00,2024-07-10 21:40:00,35,0.0,0.0,2,85,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,subnet_85__mMTC,mMTC,2024-07-10 15:50:00,2024-07-10 21:50:00,36,0.0,0.0,2,85,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:00:00,1,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:10:00,2,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:20:00,3,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:30:00,4,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:40:00,5,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 16:50:00,6,0.0,-0.42985559796250816,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:00:00,7,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:10:00,8,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:20:00,9,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:30:00,10,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:40:00,11,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 17:50:00,12,0.0,-0.42985559796250816,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:00:00,13,217.0,2.119736400303179,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:10:00,14,0.0,-0.42985559796250816,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:20:00,15,0.0,-0.42985559796250816,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:30:00,16,0.0,-0.42985559796250816,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:40:00,17,0.0,-0.42985559796250816,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 18:50:00,18,258.0,2.201337150222266,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:00:00,19,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:10:00,20,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:20:00,21,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:30:00,22,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:40:00,23,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 19:50:00,24,0.0,-0.42985559796250816,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:00:00,25,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:10:00,26,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:20:00,27,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:30:00,28,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:40:00,29,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 20:50:00,30,0.0,-0.42985559796250816,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:00:00,31,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:10:00,32,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:20:00,33,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:30:00,34,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:40:00,35,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC,URLLC,2024-07-10 15:50:00,2024-07-10 21:50:00,36,0.0,-0.42985559796250816,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816,-0.42985559796250816
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:00:00,1,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:10:00,2,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:20:00,3,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:30:00,4,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:40:00,5,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 16:50:00,6,0.0,-0.28448032413370444,2,87,15,2,0,16,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:00:00,7,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:10:00,8,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:20:00,9,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:30:00,10,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:40:00,11,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 17:50:00,12,0.0,-0.28448032413370444,2,87,15,2,0,17,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:00:00,13,0.0,-0.28448032413370444,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:10:00,14,0.0,-0.28448032413370444,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:20:00,15,0.0,-0.28448032413370444,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:30:00,16,208.0,3.1172800148164472,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:40:00,17,0.0,-0.28448032413370444,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 18:50:00,18,0.0,-0.28448032413370444,2,87,15,2,0,18,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:00:00,19,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:10:00,20,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:20:00,21,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:30:00,22,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:40:00,23,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 19:50:00,24,0.0,-0.28448032413370444,2,87,15,2,0,19,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:00:00,25,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:10:00,26,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:20:00,27,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:30:00,28,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:40:00,29,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 20:50:00,30,0.0,-0.28448032413370444,2,87,15,2,0,20,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-07-10 15:50:00,2024-07-10 21:00:00,31,0.0,-0.28448032413370444,2,87,15,2,0,21,2,0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,-0.28448032413370444,3.835836390450437,-0.28448032413370444
