fold,unique_id,slice,train_start,train_end,mean,std,transform
0,subnet_330__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.02560063411511622,0.5742478500535378,log1p_zscore
0,subnet_330__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.023010345978508377,0.5964830108830509,log1p_zscore
0,subnet_330__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,12.904194540435686,1.3006397344664635,log1p_zscore
0,subnet_330__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_332__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,1.4602805107652717,3.913314420467245,log1p_zscore
0,subnet_332__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.5101427405780894,2.8017068770625797,log1p_zscore
0,subnet_332__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,10.792144709471021,5.030497142336549,log1p_zscore
0,subnet_332__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_336__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.026153066064180473,0.4147809241743192,log1p_zscore
0,subnet_336__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_336__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.008359343669064446,0.2652903654294273,log1p_zscore
0,subnet_336__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.569888339444171,1.7873104744250845,log1p_zscore
0,subnet_337__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_337__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_337__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_337__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.013140036693149277,0.3408507547578648,log1p_zscore
0,subnet_342__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.021832727567811048,0.34964258173703644,log1p_zscore
0,subnet_342__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_342__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,2.2759126953375026,4.456751775096217,log1p_zscore
0,subnet_342__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.527993953226515,4.488339112729539,log1p_zscore
0,subnet_356__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,1.4249872873681573,3.975921734033187,log1p_zscore
0,subnet_356__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,1.2230748458022513,4.162500964397094,log1p_zscore
0,subnet_356__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,8.372287478772481,5.821821009239606,log1p_zscore
0,subnet_356__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.5794837645376402,2.1482836625899444,log1p_zscore
0,subnet_36__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.018742859738030273,0.31794359039540454,log1p_zscore
0,subnet_36__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_36__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.006894630919187471,0.30949137315329006,log1p_zscore
0,subnet_36__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.24229691878477938,1.2811572298473806,log1p_zscore
0,subnet_373__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.07649004935609989,1.1434369159572007,log1p_zscore
0,subnet_373__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.17261960088470407,1.7418124233211234,log1p_zscore
0,subnet_373__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,13.332200216369447,2.498300579568321,log1p_zscore
0,subnet_373__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_38__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.5543902330809669,1.7281018350211597,log1p_zscore
0,subnet_38__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.38328234155343227,1.476864183329158,log1p_zscore
0,subnet_38__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.7041244768806578,2.541586722938692,log1p_zscore
0,subnet_38__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,2.481318739444772,3.7917106976624626,log1p_zscore
0,subnet_415__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.9668212759167528,2.151436583663847,log1p_zscore
0,subnet_415__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,1.705082833012364,2.705726867263726,log1p_zscore
0,subnet_415__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.2057305917098164,1.400941246670211,log1p_zscore
0,subnet_415__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.7251110775838971,2.2848702595934873,log1p_zscore
0,subnet_418__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.33538495091073683,1.3311722270722355,log1p_zscore
0,subnet_418__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.7047592219070878,1.9909542958414161,log1p_zscore
0,subnet_418__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_418__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.02262074898102261,0.3588888865086561,log1p_zscore
0,subnet_419__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.37387606255829736,1.4854866477656574,log1p_zscore
0,subnet_419__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.24501968432396162,1.2200295936481313,log1p_zscore
0,subnet_419__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.7977465747361729,2.7247493237012193,log1p_zscore
0,subnet_419__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.169223802810309,3.925998355782071,log1p_zscore
0,subnet_438__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.2268114151208863,1.0926120951809615,log1p_zscore
0,subnet_438__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.030540542246067236,0.4363989340368478,log1p_zscore
0,subnet_438__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_438__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,2.6968566782731096,2.6068933410024067,log1p_zscore
0,subnet_449__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_449__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_449__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.010338031969021864,0.23228575231714071,log1p_zscore
0,subnet_454__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.12607228050861352,0.8309541290526767,log1p_zscore
0,subnet_454__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.19978411543777874,1.106585416029844,log1p_zscore
0,subnet_454__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.024373618602350912,0.4892397037152015,log1p_zscore
0,subnet_454__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.4806493462138076,1.8317731085581088,log1p_zscore
0,subnet_477__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,2.76824834314873,5.373181704447182,log1p_zscore
0,subnet_477__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,3.204825053507383,6.245820990427326,log1p_zscore
0,subnet_477__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,8.166049722066342,7.377832628458766,log1p_zscore
0,subnet_477__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.011844998477486251,0.3069214277969597,log1p_zscore
0,subnet_4__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.1928893827671089,1.0223050348820177,log1p_zscore
0,subnet_4__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.3656819127310243,1.449732744151808,log1p_zscore
0,subnet_4__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.016074652362010874,0.29470876818150693,log1p_zscore
0,subnet_522__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.9701418875271156,2.1672571373009064,log1p_zscore
0,subnet_522__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,1.3763785791907406,2.7196587001308896,log1p_zscore
0,subnet_522__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_522__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,2.009490365947796,2.5740613058953237,log1p_zscore
0,subnet_65__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.10759512556782375,0.8265206744123367,log1p_zscore
0,subnet_65__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.015896373371970165,0.3199871128186865,log1p_zscore
0,subnet_65__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.053876528709731364,0.6703843654747161,log1p_zscore
0,subnet_65__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.6402088310471674,3.70567364605664,log1p_zscore
0,subnet_66__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.10938414651533016,0.8467902754138693,log1p_zscore
0,subnet_66__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.010244895106532667,0.26570502771542537,log1p_zscore
0,subnet_66__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.13512824184694966,1.0647640743746498,log1p_zscore
0,subnet_66__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,4.13765438890487,3.431475929142291,log1p_zscore
0,subnet_67__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.16179620379674883,1.0223783613001207,log1p_zscore
0,subnet_67__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.017126908366905166,0.31778443181060617,log1p_zscore
0,subnet_67__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.15981239052781854,1.1540232522544893,log1p_zscore
0,subnet_67__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.9801913819882087,3.4493686468256985,log1p_zscore
0,subnet_6__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.213767550890794,4.141983548530294,log1p_zscore
0,subnet_6__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,4.4857646882507165,4.07609468709951,log1p_zscore
0,subnet_6__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,9.449418996937737,6.534368924179122,log1p_zscore
0,subnet_6__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,7.154159812860927,3.2819777118960367,log1p_zscore
0,subnet_70__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,2.8712255137736475,3.0934704774788053,log1p_zscore
0,subnet_70__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,1.6305310513443672,2.7609629692008792,log1p_zscore
0,subnet_70__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.5377525117815479,2.1903117162823746,log1p_zscore
0,subnet_70__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,5.354344683279141,2.5340778322070885,log1p_zscore
0,subnet_7__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.298355500900717,1.2131081352446562,log1p_zscore
0,subnet_7__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.3086410072324015,1.3148603087581483,log1p_zscore
0,subnet_7__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.02148095428552291,0.34083789512435386,log1p_zscore
0,subnet_85__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_85__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_85__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_85__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.0,1.0,log1p_zscore
0,subnet_87__URLLC,URLLC,2024-06-26 16:00:00,2024-07-10 15:50:00,0.9078140135817064,2.1119045974617867,log1p_zscore
0,subnet_87__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-26 16:00:00,2024-07-10 15:50:00,0.44676544735616996,1.5704616785595065,log1p_zscore
0,subnet_87__eMBB,eMBB,2024-06-26 16:00:00,2024-07-10 15:50:00,0.919911094978278,2.8395961767235995,log1p_zscore
0,subnet_87__mMTC,mMTC,2024-06-26 16:00:00,2024-07-10 15:50:00,3.6023036920914735,3.570422328216418,log1p_zscore
1,subnet_0__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,1.538001331399479,3.1871327912526635,log1p_zscore
1,subnet_0__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,10.48895738926482,0.8549584486662917,log1p_zscore
1,subnet_0__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,5.84339244568326,5.3184930225530875,log1p_zscore
1,subnet_0__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,2.0799768533836502,3.350191545514603,log1p_zscore
1,subnet_106__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.3124728766842549,1.2643638354208186,log1p_zscore
1,subnet_106__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.2866526861766621,1.2227465041599175,log1p_zscore
1,subnet_106__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.010203323118558925,0.32404817267263547,log1p_zscore
1,subnet_106__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.09070171240357006,0.7694501804900367,log1p_zscore
1,subnet_107__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,2.3238968101963287,2.959674843775535,log1p_zscore
1,subnet_107__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,1.096544561735365,2.417429819301372,log1p_zscore
1,subnet_107__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.23352907662608147,1.4519112687736455,log1p_zscore
1,subnet_107__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,4.397532498105328,2.97759471855375,log1p_zscore
1,subnet_109__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.37305951008099797,2.0811549255204627,log1p_zscore
1,subnet_109__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.1865886663793609,1.5023173254631685,log1p_zscore
1,subnet_109__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,3.8902124306782935,5.903624566368985,log1p_zscore
1,subnet_109__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.21378686046965398,1.3019085697742088,log1p_zscore
1,subnet_10__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,1.0961906071693992,2.392973544719059,log1p_zscore
1,subnet_10__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,5.479846317995435,2.744550234625206,log1p_zscore
1,subnet_10__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_10__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.05672976464063819,0.5722795593061939,log1p_zscore
1,subnet_113__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,2.4178989669050024,2.76253317135363,log1p_zscore
1,subnet_113__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,1.988655865497245,2.7737899958877095,log1p_zscore
1,subnet_113__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_113__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.05844989323072287,0.5850957329906107,log1p_zscore
1,subnet_116__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.24452152819983228,1.1231907645929815,log1p_zscore
1,subnet_116__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,1.3835068716552232,3.480923110210949,log1p_zscore
1,subnet_116__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_116__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.02135173836411306,0.3386323799697198,log1p_zscore
1,subnet_117__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.964229794585463,2.202566023820353,log1p_zscore
1,subnet_117__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.31797496847869483,1.350628478808537,log1p_zscore
1,subnet_117__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.5854610761951077,2.4976973942087235,log1p_zscore
1,subnet_117__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,4.072551088672913,3.49041037258228,log1p_zscore
1,subnet_124__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,2.9183397593420795,6.54497103257259,log1p_zscore
1,subnet_124__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,3.9041432498590014,7.538858260394311,log1p_zscore
1,subnet_124__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,10.858646205710853,8.603756475591043,log1p_zscore
1,subnet_126__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,4.736215667475658,5.304956613608086,log1p_zscore
1,subnet_126__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,5.651225021234627,6.4314392572794095,log1p_zscore
1,subnet_126__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,11.092683562716573,5.143214556132514,log1p_zscore
1,subnet_126__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,7.728877700218473,2.7441008189974516,log1p_zscore
1,subnet_136__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.3246423450547727,1.7432253259442598,log1p_zscore
1,subnet_136__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.6447736342398313,2.6362643676650563,log1p_zscore
1,subnet_136__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,4.1458202075291215,5.791026980997112,log1p_zscore
1,subnet_136__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,2.0494675778817917,3.5219423351811696,log1p_zscore
1,subnet_13__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.005004202493427364,0.15958160140098157,log1p_zscore
1,subnet_13__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_13__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.012972543968110069,0.4138321527507758,log1p_zscore
1,subnet_13__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.07319454090206759,0.7026794981966904,log1p_zscore
1,subnet_146__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.6287972434380411,1.769968642344639,log1p_zscore
1,subnet_146__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.22170097134968894,1.1707710911481661,log1p_zscore
1,subnet_146__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_146__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,3.3208004462043483,2.5970387406030087,log1p_zscore
1,subnet_147__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,3.0894788093439667,4.597013098126324,log1p_zscore
1,subnet_147__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,1.832363276571927,3.9230321130936536,log1p_zscore
1,subnet_147__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,5.521343377155153,5.630074000795669,log1p_zscore
1,subnet_147__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.049720350066464115,0.6447203353103547,log1p_zscore
1,subnet_148__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0169154132137851,0.3098856214104086,log1p_zscore
1,subnet_148__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.015656386059416456,0.28662822580551867,log1p_zscore
1,subnet_148__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,3.8933413923931415,5.2359212853984385,log1p_zscore
1,subnet_148__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.5437832769046259,2.170798772768343,log1p_zscore
1,subnet_14__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.049334353507499845,0.5073597612633794,log1p_zscore
1,subnet_14__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0028942513576699427,0.12991932961099065,log1p_zscore
1,subnet_14__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.8246947667826676,2.7276159016808594,log1p_zscore
1,subnet_14__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,6.734528955723214,3.4328636611179966,log1p_zscore
1,subnet_158__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.44450193858276504,1.7830832188821106,log1p_zscore
1,subnet_158__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.33891690116465123,1.5907179915227225,log1p_zscore
1,subnet_158__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,3.034151034491599,4.899836718463691,log1p_zscore
1,subnet_158__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,3.9299490281663014,4.374959743026977,log1p_zscore
1,subnet_163__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_163__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,10.33451128883362,0.22562024357156385,log1p_zscore
1,subnet_163__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_163__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_164__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.15246115876473348,0.8750912873941009,log1p_zscore
1,subnet_164__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.14933733998148344,0.8987771791126034,log1p_zscore
1,subnet_164__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_164__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.01630001115340482,0.2985951774978459,log1p_zscore
1,subnet_171__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.4239212309975678,2.6909753189566374,log1p_zscore
1,subnet_171__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.539184649250313,3.08433032970923,log1p_zscore
1,subnet_171__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,16.42174847431024,4.0630718476295025,log1p_zscore
1,subnet_178__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.008394869238178186,0.21785850178472954,log1p_zscore
1,subnet_178__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0031804654105703854,0.14276712107164877,log1p_zscore
1,subnet_178__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_178__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.1478741713553805,0.9241752257474629,log1p_zscore
1,subnet_179__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.04112187690485508,0.4764732293042221,log1p_zscore
1,subnet_179__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,0.003300031264560192,0.148134282964328,log1p_zscore
1,subnet_179__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
1,subnet_179__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.344005286185106,1.2608782029944412,log1p_zscore
1,subnet_17__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,9.207171947880596,3.202846420195552,log1p_zscore
1,subnet_17__URLLC_eMBB_MIX,URLLC_eMBB_MIX,2024-06-27 16:00:00,2024-07-11 15:50:00,15.39333001245433,0.7529215207279311,log1p_zscore
1,subnet_17__eMBB,eMBB,2024-06-27 16:00:00,2024-07-11 15:50:00,12.205621947335773,3.8185930518303106,log1p_zscore
1,subnet_17__mMTC,mMTC,2024-06-27 16:00:00,2024-07-11 15:50:00,8.025929922320325,2.43965194968904,log1p_zscore
1,subnet_181__URLLC,URLLC,2024-06-27 16:00:00,2024-07-11 15:50:00,0.0,1.0,log1p_zscore
